0.0000,0.0000,0.4595,0.7297,0.5405,0.1351,0.6216,0.9459,0.8649,1.0000,0.6216,0.1622,0.4865,0.6486,0.5135,0.4865,0.6757,0.5946,0.0000,0.0000,0.0000,0.0000,0.0000,0.3070,0.5877,0.9123,1.0000,0.2719,0.0000,0.0000
0.0000,0.0000,0.4571,0.7714,0.5714,0.1429,0.6857,1.0000,0.9429,0.9714,0.4857,0.2000,0.6286,0.6000,0.4286,0.7429,0.6571,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,0.3981,0.9709,1.0000,0.6117,0.0000,0.0000
0.0000,0.0000,0.6944,0.7500,0.5556,0.3056,0.8056,1.0000,1.0000,0.9444,0.6389,0.3056,0.6111,0.6667,0.5000,0.7500,0.6667,0.2778,0.0000,0.0000,0.0000,0.0000,0.0000,0.2083,0.3917,0.9417,1.0000,0.6000,0.0000,0.0000
0.0000,0.0000,0.4571,0.7714,0.5714,0.1429,0.6857,1.0000,0.9429,0.9714,0.4857,0.2000,0.6286,0.6000,0.4286,0.7429,0.6571,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,0.3981,0.9709,1.0000,0.6117,0.0000,0.0000
0.0000,0.0278,0.8056,0.8333,0.4444,0.1667,0.6111,0.9722,0.8889,1.0000,0.8333,0.3333,0.2500,0.6667,0.7222,0.5556,0.5278,0.7778,0.6944,0.0833,0.0000,0.0000,0.2083,0.3917,0.9167,0.8417,1.0000,0.0000,0.0000,0.0000
0.0000,0.0263,0.7632,0.7895,0.6053,0.2368,0.6316,0.9211,0.8947,1.0000,0.8158,0.3158,0.4211,0.6842,0.7105,0.5526,0.6842,0.7368,0.6579,0.0789,0.0000,0.0000,0.1938,0.3876,0.9457,0.8682,1.0000,0.0000,0.0000,0.0000
0.0000,0.0488,0.7805,0.8049,0.4878,0.2195,0.7561,1.0000,0.9268,1.0000,0.8780,0.3415,0.2683,0.6585,0.7317,0.6341,0.5610,0.7561,0.6829,0.1220,0.0000,0.0000,0.1880,0.4060,0.9248,0.8045,1.0000,0.2707,0.0000,0.0000
0.0000,0.0000,0.4571,0.7714,0.5714,0.1429,0.6857,1.0000,0.9429,0.9714,0.4857,0.2000,0.6286,0.6000,0.4286,0.7429,0.6571,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2039,0.3981,0.9709,1.0000,0.6117,0.0000,0.0000
0.0000,0.1944,0.7500,0.7500,0.3889,0.3056,0.8056,1.0000,1.0000,0.9444,0.6389,0.3056,0.6111,0.6667,0.5000,0.7500,0.6944,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2016,0.3871,0.9355,1.0000,0.6129,0.0000,0.0000
0.0000,0.0000,0.4545,0.7500,0.5682,0.2045,0.8182,1.0000,0.9318,1.0000,0.4773,0.2045,0.6364,0.6591,0.5227,0.7273,0.6364,0.1136,0.0000,0.0000,0.0000,0.0000,0.0000,0.2920,0.6283,1.0000,0.9558,0.9027,0.0000,0.0000
0.0000,0.0000,0.4839,0.7742,0.5806,0.2258,0.8065,1.0000,0.9677,0.9032,0.3226,0.4194,0.6774,0.5806,0.4839,0.7419,0.6452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2150,0.4019,0.8972,1.0000,0.2710,0.0000,0.0000
0.0000,0.0000,0.4545,0.7273,0.6970,0.3030,0.7879,0.9697,0.9394,1.0000,0.3636,0.5455,0.6970,0.5455,0.6364,0.7273,0.6061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1966,0.4444,0.8974,1.0000,0.2821,0.0000,0.0000
0.0000,0.0000,0.4595,0.7297,0.5676,0.2973,0.8919,1.0000,0.9459,0.9189,0.3243,0.4324,0.6486,0.6486,0.5135,0.7027,0.6216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2035,0.4336,0.9646,1.0000,0.5752,0.0000,0.0000
0.0000,0.0000,0.2647,0.8235,0.5000,0.0000,0.1176,0.5882,0.6471,0.8529,1.0000,0.4412,0.6471,0.5882,0.4412,0.3824,0.6471,0.7059,0.0588,0.0000,0.0000,0.0000,0.1494,0.3333,0.3448,0.7816,1.0000,0.7931,0.0000,0.0000
0.0000,0.0000,0.2368,0.7368,0.4474,0.0263,0.1053,0.5263,0.6053,0.6842,1.0000,0.5526,0.5000,0.5789,0.4211,0.3684,0.4211,0.7632,0.1842,0.0000,0.0000,0.0000,0.2841,0.2614,0.5909,0.8750,1.0000,0.5114,0.0000,0.0000
0.0000,0.0000,0.0732,0.6098,0.6829,0.1707,0.0976,0.5366,0.6341,0.6829,1.0000,0.6341,0.5854,0.6098,0.4634,0.4146,0.6585,0.5854,0.0488,0.0000,0.0000,0.0000,0.2653,0.2755,0.5714,0.9184,1.0000,0.5204,0.0000,0.0000
0.0000,0.0000,0.2453,0.6604,0.5094,0.0377,0.1321,0.6415,0.7170,0.8302,1.0000,0.6415,0.5094,0.5283,0.4906,0.4717,0.4717,0.6604,0.1698,0.0000,0.0000,0.0388,0.3883,0.4078,0.6796,0.8738,1.0000,0.8932,0.2039,0.0000
0.0000,0.0238,0.5238,0.7857,0.4048,0.0000,0.1429,0.5476,0.5952,0.7143,1.0000,0.5238,0.5476,0.6429,0.4762,0.4762,0.3810,0.6667,0.6905,0.1190,0.0000,0.0753,0.3441,0.1828,1.0000,0.8925,0.9785,0.7097,0.0000,0.0000
0.0222,0.4889,0.8000,0.6667,0.2000,0.0444,0.3333,0.5778,0.6444,0.8000,1.0000,0.7556,0.6000,0.6889,0.6222,0.5556,0.4222,0.4667,0.7333,0.6444,0.0000,0.0750,0.3167,0.1833,0.9417,0.9000,1.0000,0.7333,0.0000,0.0000
0.0000,0.0392,0.4902,0.7647,0.4510,0.0000,0.1765,0.6275,0.6863,0.8235,1.0000,0.6275,0.5882,0.5882,0.5294,0.5490,0.4510,0.6667,0.6275,0.1373,0.0000,0.0619,0.3805,0.2832,1.0000,0.8673,0.9469,0.7345,0.1593,0.0000
0.0000,0.0000,0.3415,0.7317,0.4634,0.0488,0.0732,0.4878,0.5610,0.7317,1.0000,0.7317,0.5122,0.6341,0.4390,0.4146,0.3171,0.6098,0.7073,0.1707,0.0000,0.1546,0.3299,0.1546,0.7938,1.0000,0.8969,0.4639,0.0000,0.0000
0.0000,0.0000,0.3333,0.7619,0.6190,0.1429,0.0714,0.5000,0.6429,0.8095,1.0000,0.9762,0.6429,0.6905,0.5714,0.5238,0.3571,0.6429,0.7619,0.3571,0.0000,0.1466,0.3276,0.1552,0.7672,1.0000,0.9052,0.4655,0.0000,0.0000
0.0000,0.0000,0.3400,0.6200,0.4800,0.0800,0.1200,0.5000,0.6000,0.8400,1.0000,0.7200,0.5400,0.5200,0.4200,0.4600,0.3400,0.6000,0.6000,0.1400,0.0000,0.1339,0.3750,0.2679,0.8929,1.0000,0.8929,0.4196,0.0000,0.0000
0.0000,0.0000,0.2903,0.9032,0.5806,0.0000,0.3548,0.7742,0.8710,1.0000,0.5806,0.6129,0.6774,0.5161,0.5161,0.7742,0.7097,0.0323,0.0000,0.0000,0.0000,0.0000,0.0366,0.3049,0.4024,0.9512,1.0000,0.7805,0.0000,0.0000
0.0000,0.0000,0.2571,0.8286,0.6857,0.1143,0.3429,0.7429,0.8571,1.0000,0.8000,0.6571,0.7143,0.6000,0.5143,0.7429,0.8000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0396,0.2871,0.3861,0.9109,1.0000,0.7723,0.0000,0.0000
0.0000,0.0000,0.2558,0.8140,0.6512,0.0000,0.4419,0.8605,0.9535,1.0000,0.6744,0.5581,0.6512,0.6047,0.6047,0.7674,0.6279,0.0465,0.0000,0.0000,0.0000,0.0000,0.1327,0.3673,0.6837,1.0000,0.9898,0.8163,0.1837,0.0000
0.0000,0.0000,0.7179,0.7692,0.4103,0.1538,0.7949,1.0000,0.9744,1.0000,0.6923,0.1282,0.5128,0.6667,0.6667,0.5128,0.7436,0.6667,0.1795,0.0000,0.0000,0.0000,0.0932,0.2881,0.6102,0.9661,1.0000,0.5424,0.0000,0.0000
0.0000,0.0000,0.6579,0.7105,0.3947,0.2368,0.8158,0.9211,1.0000,0.7895,0.3158,0.3421,0.6053,0.6053,0.4474,0.6842,0.6316,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.2963,0.4444,0.9537,1.0000,0.5648,0.0000,0.0000
0.0000,0.0000,0.4103,0.6923,0.6923,0.1795,0.7692,0.9744,1.0000,0.9231,0.5385,0.3333,0.6154,0.5897,0.5897,0.6923,0.6154,0.1026,0.0000,0.0000,0.0000,0.0000,0.0000,0.2845,0.4569,0.9569,1.0000,0.5690,0.0000,0.0000
0.0000,0.0000,0.6579,0.7105,0.3947,0.2368,0.8158,0.9211,1.0000,0.7895,0.3158,0.3421,0.6053,0.6053,0.4474,0.6842,0.6316,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.2963,0.4444,0.9537,1.0000,0.5648,0.0000,0.0000
0.0000,0.2564,0.8205,0.8462,0.4359,0.1795,0.8205,0.9744,0.9487,1.0000,0.8205,0.2564,0.4103,0.7179,0.7179,0.6154,0.5385,0.7436,0.6154,0.0000,0.0000,0.0000,0.2720,0.3760,0.9040,0.8800,1.0000,0.2240,0.0000,0.0000
0.0000,0.0000,0.4545,0.7500,0.7500,0.1364,0.6364,0.9318,0.8864,1.0000,0.7500,0.2727,0.5227,0.7045,0.6136,0.5000,0.7045,0.6136,0.1591,0.0000,0.0000,0.0000,0.2764,0.3821,0.9187,0.8943,1.0000,0.2439,0.0000,0.0000
0.0000,0.2391,0.7609,0.7826,0.4348,0.1739,0.8261,0.9783,0.9565,1.0000,0.8696,0.2609,0.4130,0.6739,0.6957,0.6522,0.5435,0.6957,0.5870,0.0000,0.0000,0.0000,0.3060,0.3955,0.8731,0.8881,1.0000,0.5000,0.0000,0.0000
0.0000,0.0000,0.7838,0.8108,0.3514,0.3243,0.8108,0.8919,1.0000,0.8108,0.4595,0.2162,0.6486,0.7027,0.5405,0.5135,0.7027,0.4054,0.0000,0.0000,0.0000,0.0000,0.0093,0.2870,0.5370,0.9907,1.0000,0.5926,0.0000,0.0000
0.0000,0.0000,0.7838,0.8108,0.3514,0.3243,0.8108,0.8919,1.0000,0.8108,0.4595,0.2162,0.6486,0.7027,0.5405,0.5135,0.7027,0.4054,0.0000,0.0000,0.0000,0.0000,0.0093,0.2870,0.5370,0.9907,1.0000,0.5926,0.0000,0.0000
0.0000,0.0000,0.7436,0.7692,0.4103,0.3333,0.8462,0.9744,1.0000,0.9231,0.5128,0.2564,0.6154,0.6923,0.5897,0.5128,0.6667,0.4103,0.0000,0.0000,0.0000,0.0000,0.0085,0.3136,0.5339,0.9831,1.0000,0.5508,0.0000,0.0000
0.0000,0.0000,0.7179,0.7692,0.4103,0.1538,0.7692,1.0000,0.8718,1.0000,0.8462,0.2308,0.3333,0.6410,0.6410,0.6154,0.6154,0.6923,0.3846,0.0000,0.0000,0.0000,0.2149,0.2810,0.8347,0.8843,1.0000,0.2314,0.0000,0.0000
0.0000,0.2143,0.6905,0.7143,0.3810,0.3333,0.8333,0.9762,0.8571,1.0000,0.8571,0.4286,0.3095,0.5714,0.6667,0.5714,0.6190,0.6905,0.6190,0.1667,0.0000,0.0000,0.2071,0.2929,0.8143,0.9071,1.0000,0.2286,0.0000,0.0000
0.0000,0.0000,0.6596,0.7021,0.4043,0.1489,0.7872,0.9787,0.8936,1.0000,0.8723,0.2553,0.3404,0.5957,0.6383,0.6383,0.5745,0.6383,0.3617,0.0000,0.0000,0.0000,0.2016,0.3333,0.8295,0.9457,1.0000,0.5116,0.0000,0.0000
0.0000,0.0000,0.0000,0.3529,0.7647,0.5000,0.2941,0.6765,1.0000,0.9706,0.8529,0.9412,1.0000,0.7647,0.5882,0.5882,0.5294,0.1765,0.0000,0.0000,0.0000,0.0000,0.3605,0.4535,0.1744,0.8837,1.0000,0.8953,0.1860,0.0000
0.0000,0.0000,0.0000,0.3947,0.7632,0.5263,0.3684,0.6053,0.9474,0.9211,0.9737,0.8421,1.0000,0.9737,0.7368,0.5789,0.5789,0.5526,0.2632,0.0000,0.0000,0.3204,0.4272,0.3301,0.4563,1.0000,0.8155,0.7184,0.0000,0.0000
0.0000,0.0000,0.0000,0.2093,0.5814,0.6512,0.4419,0.5581,0.8837,0.9535,0.9767,0.8605,1.0000,0.8837,0.7209,0.5581,0.5581,0.4884,0.2326,0.0000,0.0000,0.3182,0.4455,0.3273,0.4455,1.0000,0.8636,0.7273,0.0000,0.0000
0.0000,0.0000,0.0000,0.3600,0.7000,0.5800,0.4800,0.6600,0.9600,0.9800,1.0000,0.8400,0.9200,0.9400,0.8000,0.5800,0.5600,0.5400,0.3200,0.0000,0.0000,0.4417,0.4417,0.3000,0.7333,1.0000,0.8250,0.7917,0.1417,0.0000
0.0000,0.0000,0.0000,0.3750,0.8125,0.3750,0.4375,0.8438,1.0000,0.9688,0.9062,1.0000,0.8125,0.6250,0.6250,0.4688,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4405,0.4167,0.4405,1.0000,0.8571,0.3929,0.0000
0.0000,0.0000,0.0000,0.3333,0.7222,0.5278,0.4722,0.8056,1.0000,1.0000,0.9722,1.0000,0.8333,0.6111,0.5833,0.5000,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4421,0.4421,0.4421,1.0000,0.8737,0.4105,0.0000
0.0000,0.0000,0.0000,0.3571,0.6905,0.3810,0.4762,0.7857,1.0000,0.8571,0.8333,0.9048,0.8333,0.5714,0.5476,0.4286,0.0714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4835,0.4505,0.7802,1.0000,0.9560,0.3626,0.0000
0.0000,0.0000,0.0000,0.3529,0.7647,0.5000,0.3235,0.6765,1.0000,0.9412,0.8529,0.9412,0.9706,0.7941,0.6176,0.6176,0.5588,0.3235,0.0000,0.0000,0.0000,0.0000,0.4167,0.3981,0.0648,1.0000,0.6481,0.6944,0.0000,0.0000
0.0000,0.0000,0.0000,0.3243,0.7027,0.6216,0.4054,0.6757,0.9459,0.9459,0.9189,0.9730,1.0000,0.7568,0.5946,0.5676,0.5405,0.2973,0.0000,0.0000,0.0000,0.0000,0.4211,0.4123,0.0789,1.0000,0.7018,0.7193,0.0000,0.0000
0.0000,0.0000,0.0000,0.3250,0.6500,0.5250,0.4000,0.6750,1.0000,0.9500,0.8500,0.9250,0.8500,0.8500,0.6000,0.5250,0.4750,0.3500,0.0000,0.0000,0.0000,0.0000,0.3036,0.4643,0.1964,1.0000,0.8929,0.6964,0.0000,0.0000
0.0000,0.0000,0.0833,0.4444,0.8056,0.5000,0.4167,0.6944,1.0000,0.8889,0.8056,0.8056,0.9444,0.8333,0.6111,0.5833,0.5556,0.4167,0.0833,0.0000,0.0000,0.1402,0.4112,0.3364,0.2523,1.0000,0.6916,0.6916,0.0000,0.0000
0.0000,0.0000,0.0000,0.1795,0.6667,0.7179,0.4615,0.7179,1.0000,0.9487,0.8205,0.9231,1.0000,0.7436,0.5641,0.5385,0.4615,0.1795,0.0000,0.0000,0.0000,0.1389,0.4259,0.3519,0.2778,1.0000,0.6944,0.6944,0.0000,0.0000
0.0000,0.0000,0.0889,0.4444,0.7111,0.5111,0.4889,0.7556,1.0000,0.9556,0.8444,0.8222,0.8889,0.8444,0.6222,0.5333,0.5111,0.4000,0.0889,0.0000,0.0000,0.1282,0.4615,0.4188,0.2821,1.0000,0.7949,0.8120,0.1453,0.0000
0.0000,0.0000,0.0000,0.1463,0.3171,0.3415,0.1463,0.3171,0.6829,1.0000,0.6341,0.1220,0.4390,0.5366,0.7073,0.6098,0.5610,0.0976,0.0000,0.0000,0.0000,0.0000,0.3704,0.2222,0.4938,1.0000,0.8272,0.4568,0.0000,0.0000
0.0000,0.0000,0.0000,0.1765,0.4118,0.3824,0.2353,0.5294,1.0000,0.9118,0.2647,0.5294,0.5882,0.7353,0.6176,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5672,0.1642,1.0000,0.9403,0.7761,0.0448,0.0000
0.0000,0.0000,0.1081,0.3784,0.5405,0.3243,0.3243,0.7297,1.0000,0.8649,0.4595,0.4865,0.6757,0.8108,0.7568,0.6757,0.2703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5517,0.1724,1.0000,1.0000,0.7816,0.0690,0.0000
0.0000,0.0000,0.0000,0.2051,0.4359,0.3333,0.2821,0.6154,1.0000,0.9487,0.3333,0.5897,0.6923,0.7436,0.6154,0.4615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5952,0.2500,1.0000,0.8452,0.6429,0.0357,0.0000
0.0000,0.0000,0.0000,0.1765,0.3824,0.3824,0.2353,0.4118,0.8529,1.0000,0.2941,0.2941,0.7059,0.7059,0.6471,0.5882,0.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.4861,0.2639,1.0000,0.8333,0.4861,0.0000,0.0000
0.0000,0.0000,0.0000,0.1538,0.4103,0.4615,0.2821,0.3846,0.7949,1.0000,0.4615,0.2564,0.7436,0.6667,0.7692,0.6154,0.2051,0.0000,0.0000,0.0000,0.0000,0.0000,0.1279,0.4535,0.2907,1.0000,0.8721,0.5233,0.0000,0.0000
0.0000,0.0000,0.0000,0.2105,0.4211,0.3421,0.2632,0.3947,0.9211,1.0000,0.3684,0.3421,0.7368,0.7632,0.6579,0.5263,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.1098,0.5854,0.3293,1.0000,0.8049,0.4390,0.0000,0.0000
0.0000,0.0000,0.0000,0.1765,0.3824,0.3824,0.2353,0.4118,0.8529,1.0000,0.2941,0.2941,0.7059,0.7059,0.6471,0.5882,0.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.4861,0.2639,1.0000,0.8333,0.4861,0.0000,0.0000
0.0000,0.0000,0.0000,0.0513,0.3590,0.4359,0.2821,0.3846,0.7949,1.0000,0.2564,0.4615,0.6667,0.7949,0.7179,0.3590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1299,0.4675,0.2987,1.0000,0.8701,0.5584,0.0000,0.0000
0.0000,0.0000,0.0000,0.1765,0.3824,0.3824,0.2353,0.4118,0.8529,1.0000,0.2941,0.2941,0.7059,0.7059,0.6471,0.5882,0.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.4861,0.2639,1.0000,0.8333,0.4861,0.0000,0.0000
0.0000,0.0000,0.0000,0.3095,0.4286,0.3810,0.2381,0.3333,0.6429,1.0000,0.8810,0.3571,0.1429,0.8333,0.5714,0.8571,0.5952,0.6190,0.1190,0.0000,0.0000,0.2857,0.5238,0.1905,1.0000,0.9762,0.8095,0.3690,0.0000,0.0000
0.0000,0.0000,0.0000,0.1860,0.4419,0.4884,0.3023,0.3488,0.6977,1.0000,0.8837,0.3721,0.3721,0.8605,0.7674,0.8605,0.7674,0.4651,0.0000,0.0000,0.0000,0.3000,0.4889,0.1889,0.9889,1.0000,0.8111,0.4333,0.0000,0.0000
0.0000,0.0000,0.0000,0.3200,0.4200,0.3800,0.2800,0.3400,0.7200,1.0000,0.8800,0.4000,0.2000,0.8200,0.6600,0.8800,0.6400,0.5800,0.1200,0.0000,0.0000,0.2526,0.6316,0.2737,0.9684,1.0000,0.8526,0.5368,0.0316,0.0000
0.0000,0.0000,0.5161,0.7742,0.2903,0.0968,0.7097,0.6129,0.5484,1.0000,0.5806,0.0323,0.5806,0.7419,0.2581,0.1935,0.7742,0.7097,0.0645,0.0000,0.0000,0.0000,0.0000,0.1809,0.4149,0.8191,1.0000,0.3830,0.0000,0.0000
